balance,housing,duration,campaign,previous,response,job,contacted_cellphone,was_p_contacted,salary_bin,day_bin,age_bin,edu_num
46.0,1,240.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,2
373.0,0,120.0,4.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
3444.5,0,60.0,6.0,0,0,blue-collar,1,0,<=20k,25 to 33,48 to 63 years,2
485.0,0,60.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
127.0,1,0.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,3
6.0,0,0.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
0.0,0,0.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,3
1612.0,0,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
1272.0,0,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
0.0,0,0.0,3.0,0,0,housemaid,1,0,<=20k,25 to 33,48 to 63 years,1
462.0,0,120.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
296.0,0,600.0,6.0,0,1,self-employed,1,0,20k-60k,25 to 33,33 to 48 years,2
151.0,1,60.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
56.0,0,60.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,48 to 63 years,3
730.0,0,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
3444.5,0,60.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
187.0,0,60.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,3
1503.0,0,120.0,6.0,0,0,self-employed,1,0,20k-60k,25 to 33,48 to 63 years,3
285.0,1,0.0,6.0,0,0,blue-collar,1,0,<=20k,25 to 33,48 to 63 years,2
0.0,0,540.0,6.0,0,1,technician,1,0,20k-60k,25 to 33,18 to 33 years,3
567.0,0,0.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
0.0,0,180.0,4.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
0.0,0,0.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
1632.0,0,60.0,6.0,0,0,services,1,0,60k-80k,25 to 33,33 to 48 years,2
917.0,0,120.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,3
0.0,0,60.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
3413.0,0,120.0,6.0,0,0,services,1,0,60k-80k,25 to 33,48 to 63 years,2
0.0,0,0.0,6.0,0,0,management,1,0,80k-100k,25 to 33,48 to 63 years,3
386.0,0,180.0,5.0,0,0,entrepreneur,1,0,100k+,25 to 33,33 to 48 years,1
40.0,0,657.0,4.0,0,1,management,1,0,80k-100k,25 to 33,33 to 48 years,3
0.0,0,480.0,6.0,0,0,admin.,1,0,20k-60k,25 to 33,48 to 63 years,2
2094.0,0,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,48 to 63 years,3
656.0,1,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,48 to 63 years,3
60.0,0,60.0,3.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
1158.0,0,0.0,4.0,0,0,management,1,0,80k-100k,25 to 33,48 to 63 years,3
2673.0,0,180.0,4.0,0,0,blue-collar,1,0,<=20k,25 to 33,48 to 63 years,2
39.0,0,240.0,5.0,0,0,retired,1,0,20k-60k,25 to 33,48 to 63 years,2
143.0,0,0.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,3
487.0,0,120.0,6.0,0,0,self-employed,1,0,20k-60k,25 to 33,33 to 48 years,2
-47.0,1,60.0,4.0,0,0,retired,1,0,20k-60k,25 to 33,48 to 63 years,1
1836.0,0,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
-417.0,0,0.0,6.0,0,0,blue-collar,1,0,<=20k,25 to 33,48 to 63 years,2
2396.0,0,657.0,6.0,0,1,retired,1,0,20k-60k,25 to 33,48 to 63 years,2
1085.0,0,120.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
3444.5,0,120.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
51.0,0,0.0,6.0,0,0,technician,0,0,20k-60k,25 to 33,33 to 48 years,3
1121.0,0,60.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,48 to 63 years,3
0.0,0,120.0,4.0,0,0,management,1,0,80k-100k,25 to 33,48 to 63 years,3
2944.0,0,657.0,6.0,0,1,services,1,0,60k-80k,25 to 33,48 to 63 years,2
336.0,0,120.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
836.0,0,180.0,4.0,0,0,blue-collar,1,0,<=20k,25 to 33,33 to 48 years,2
3444.5,1,0.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
105.0,1,120.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
258.0,0,180.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
1647.0,0,0.0,6.0,0,0,admin.,1,0,20k-60k,25 to 33,33 to 48 years,2
917.0,1,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
0.0,0,120.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,3
0.0,0,60.0,6.0,0,0,housemaid,1,0,<=20k,25 to 33,48 to 63 years,1
-84.0,1,120.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
344.0,0,480.0,6.0,0,1,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
1.0,0,180.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
324.0,1,180.0,2.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
2076.0,0,0.0,4.0,0,0,management,1,0,80k-100k,25 to 33,48 to 63 years,3
0.0,0,180.0,4.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
36.0,0,60.0,2.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,2
98.0,0,120.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
0.0,0,60.0,4.0,0,0,management,1,0,80k-100k,25 to 33,48 to 63 years,3
313.0,1,60.0,2.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,3
25.0,0,180.0,2.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,3
3444.5,0,480.0,6.0,0,1,management,1,0,80k-100k,25 to 33,18 to 33 years,3
3444.5,0,120.0,3.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
719.0,0,180.0,2.0,0,0,self-employed,1,0,20k-60k,25 to 33,48 to 63 years,3
24.0,0,120.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
30.0,0,60.0,2.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
35.0,0,60.0,4.0,0,0,admin.,1,0,20k-60k,25 to 33,33 to 48 years,2
3444.5,0,60.0,6.0,0,0,admin.,1,0,20k-60k,25 to 33,33 to 48 years,3
3228.0,0,120.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
639.0,0,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
46.0,0,300.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
765.0,0,60.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,3
362.0,0,240.0,4.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
0.0,0,120.0,2.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
46.0,0,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
24.0,0,300.0,2.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
25.0,0,120.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
49.0,0,240.0,6.0,0,0,unemployed,1,0,<=20k,25 to 33,48 to 63 years,1
-102.0,1,60.0,6.0,0,0,retired,1,0,20k-60k,25 to 33,48 to 63 years,1
1107.0,0,60.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
128.0,1,60.0,2.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
699.0,0,60.0,6.0,0,0,blue-collar,1,0,<=20k,25 to 33,48 to 63 years,1
0.0,0,120.0,2.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
63.0,0,60.0,2.0,0,0,retired,1,0,20k-60k,25 to 33,48 to 63 years,2
0.0,0,120.0,2.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
0.0,0,120.0,2.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
16.0,1,120.0,2.0,0,0,blue-collar,0,0,<=20k,25 to 33,48 to 63 years,2
11.0,0,600.0,2.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,3
0.0,0,60.0,2.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
297.0,0,180.0,6.0,0,0,blue-collar,0,0,<=20k,25 to 33,48 to 63 years,2
-175.0,0,0.0,6.0,0,0,technician,0,0,20k-60k,25 to 33,18 to 33 years,2
1020.0,0,60.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,3
0.0,0,657.0,5.0,0,1,management,1,0,80k-100k,25 to 33,33 to 48 years,2
2328.0,0,120.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,3
569.0,0,657.0,6.0,0,1,technician,1,0,20k-60k,25 to 33,18 to 33 years,3
6.0,0,60.0,4.0,0,0,services,1,0,60k-80k,25 to 33,33 to 48 years,1
1697.0,0,540.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,48 to 63 years,2
-173.0,0,300.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
127.0,0,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
3444.5,0,60.0,6.0,0,0,blue-collar,1,0,<=20k,25 to 33,48 to 63 years,1
324.0,1,180.0,6.0,0,0,entrepreneur,1,0,100k+,25 to 33,33 to 48 years,1
-453.0,0,0.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
605.0,0,120.0,6.0,0,0,blue-collar,1,0,<=20k,25 to 33,48 to 63 years,2
522.0,1,300.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
-552.0,1,300.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,3
0.0,0,60.0,6.0,0,0,housemaid,1,0,<=20k,25 to 33,33 to 48 years,3
-414.0,0,540.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
104.0,0,60.0,5.0,0,0,technician,1,0,20k-60k,25 to 33,48 to 63 years,2
1041.0,0,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
692.0,1,60.0,4.0,0,0,blue-collar,1,0,<=20k,25 to 33,33 to 48 years,1
91.0,0,60.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,48 to 63 years,3
312.0,0,120.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
236.0,0,300.0,6.0,0,0,services,1,0,60k-80k,25 to 33,33 to 48 years,2
-1459.0,1,0.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
314.0,0,0.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
157.0,0,0.0,4.0,0,0,blue-collar,1,0,<=20k,25 to 33,48 to 63 years,1
1232.0,0,60.0,6.0,0,0,admin.,1,0,20k-60k,25 to 33,48 to 63 years,2
570.0,0,60.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,48 to 63 years,2
385.0,0,0.0,6.0,0,0,unemployed,0,0,<=20k,25 to 33,18 to 33 years,2
946.0,0,60.0,6.0,0,0,blue-collar,1,0,<=20k,25 to 33,48 to 63 years,1
607.0,0,180.0,5.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
875.0,0,240.0,6.0,0,0,admin.,1,0,20k-60k,25 to 33,33 to 48 years,2
328.0,0,300.0,4.0,0,0,blue-collar,1,0,<=20k,25 to 33,48 to 63 years,2
0.0,0,0.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,2
470.0,0,60.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,48 to 63 years,2
-2.0,0,0.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
-1.0,0,60.0,6.0,0,0,retired,1,0,20k-60k,25 to 33,48 to 63 years,1
-34.0,0,0.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
979.0,0,0.0,6.0,0,0,admin.,1,0,20k-60k,25 to 33,33 to 48 years,2
81.0,1,0.0,4.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
2809.0,1,120.0,6.0,0,0,management,1,0,80k-100k,25 to 33,48 to 63 years,3
0.0,0,600.0,6.0,0,1,management,0,0,80k-100k,25 to 33,33 to 48 years,3
269.0,1,60.0,4.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
1057.0,0,120.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
0.0,0,60.0,6.0,0,0,services,1,0,60k-80k,25 to 33,48 to 63 years,1
34.0,0,60.0,6.0,0,0,technician,0,0,20k-60k,25 to 33,33 to 48 years,2
134.0,0,60.0,6.0,0,0,student,1,0,<=20k,25 to 33,33 to 48 years,2
526.0,0,60.0,6.0,0,0,self-employed,1,0,20k-60k,25 to 33,33 to 48 years,3
356.0,1,480.0,6.0,0,0,self-employed,1,0,20k-60k,25 to 33,18 to 33 years,2
157.0,0,300.0,4.0,0,0,admin.,1,0,20k-60k,25 to 33,18 to 33 years,3
-705.0,1,120.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
96.0,0,120.0,6.0,0,0,self-employed,1,0,20k-60k,25 to 33,33 to 48 years,2
413.0,0,60.0,5.0,0,0,retired,1,0,20k-60k,25 to 33,48 to 63 years,2
1788.0,0,180.0,6.0,0,0,self-employed,1,0,20k-60k,25 to 33,18 to 33 years,3
911.0,0,120.0,4.0,0,0,retired,1,0,20k-60k,25 to 33,48 to 63 years,2
3444.5,0,60.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
198.0,0,240.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
2.0,0,0.0,6.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
0.0,0,540.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
105.0,0,60.0,4.0,0,0,self-employed,1,0,20k-60k,25 to 33,33 to 48 years,2
330.0,0,0.0,5.0,0,0,technician,1,0,20k-60k,25 to 33,48 to 63 years,2
194.0,0,60.0,3.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
48.0,0,0.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,3
209.0,0,60.0,6.0,0,0,blue-collar,1,0,<=20k,25 to 33,33 to 48 years,1
194.0,0,540.0,2.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
-17.0,0,120.0,6.0,0,0,blue-collar,1,0,<=20k,25 to 33,48 to 63 years,1
183.0,0,120.0,4.0,0,0,blue-collar,1,0,<=20k,25 to 33,18 to 33 years,2
49.0,0,180.0,6.0,0,0,self-employed,1,0,20k-60k,25 to 33,33 to 48 years,1
39.0,0,60.0,3.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,3
391.0,0,180.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
1138.0,0,480.0,3.0,0,1,management,1,0,80k-100k,25 to 33,33 to 48 years,3
837.0,0,120.0,4.0,0,0,self-employed,1,0,20k-60k,25 to 33,48 to 63 years,3
890.0,0,0.0,6.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
213.0,0,180.0,3.0,0,0,retired,1,0,20k-60k,25 to 33,48 to 63 years,1
24.0,0,120.0,3.0,0,0,blue-collar,1,0,<=20k,25 to 33,48 to 63 years,2
164.0,0,60.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
598.0,0,120.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
2541.0,0,120.0,3.0,0,0,housemaid,1,0,<=20k,25 to 33,33 to 48 years,2
255.0,0,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
0.0,1,0.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
417.0,0,60.0,3.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
410.0,0,60.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,48 to 63 years,2
309.0,0,0.0,6.0,0,0,housemaid,1,0,<=20k,25 to 33,33 to 48 years,1
3444.5,0,60.0,3.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
7.0,0,0.0,6.0,0,0,services,1,0,60k-80k,25 to 33,48 to 63 years,2
852.0,1,120.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
120.0,0,0.0,3.0,0,0,retired,1,0,20k-60k,25 to 33,48 to 63 years,2
1868.0,0,180.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,3
2517.0,0,540.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,3
1165.0,0,0.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
2321.0,0,180.0,6.0,0,0,blue-collar,1,0,<=20k,25 to 33,33 to 48 years,1
0.0,0,0.0,6.0,0,0,self-employed,1,0,20k-60k,25 to 33,48 to 63 years,3
382.0,0,0.0,6.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
816.0,1,0.0,3.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
3444.5,0,60.0,5.0,0,0,self-employed,1,0,20k-60k,25 to 33,33 to 48 years,3
54.0,1,657.0,3.0,0,1,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
682.0,0,60.0,3.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
1905.0,0,180.0,5.0,0,0,services,1,0,60k-80k,25 to 33,48 to 63 years,2
260.0,0,300.0,5.0,0,0,housemaid,1,0,<=20k,25 to 33,48 to 63 years,2
168.0,0,0.0,6.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
3444.5,0,0.0,2.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,3
83.0,0,0.0,6.0,0,0,services,1,0,60k-80k,25 to 33,48 to 63 years,2
347.0,1,0.0,6.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
616.0,1,60.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
1859.0,1,60.0,5.0,0,0,blue-collar,1,0,<=20k,25 to 33,48 to 63 years,2
2460.0,0,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
3444.5,1,240.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
1374.0,1,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
2437.0,0,657.0,6.0,0,0,management,0,0,80k-100k,25 to 33,48 to 63 years,3
334.0,0,60.0,3.0,0,0,blue-collar,1,0,<=20k,25 to 33,48 to 63 years,1
-218.0,1,0.0,6.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
0.0,1,420.0,4.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
124.0,0,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,48 to 63 years,3
204.0,0,180.0,5.0,0,0,self-employed,1,0,20k-60k,25 to 33,48 to 63 years,2
321.0,0,0.0,4.0,0,0,management,1,0,80k-100k,25 to 33,48 to 63 years,3
3444.5,0,60.0,3.0,0,0,housemaid,1,0,<=20k,25 to 33,33 to 48 years,1
424.0,0,120.0,6.0,0,0,self-employed,1,0,20k-60k,25 to 33,33 to 48 years,3
0.0,0,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,48 to 63 years,2
235.0,0,60.0,4.0,0,0,retired,1,0,20k-60k,25 to 33,48 to 63 years,2
60.0,0,120.0,6.0,0,0,services,1,0,60k-80k,25 to 33,48 to 63 years,2
1713.0,0,60.0,5.0,0,0,management,1,0,80k-100k,25 to 33,48 to 63 years,3
109.0,0,60.0,3.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
0.0,0,60.0,3.0,0,0,blue-collar,1,0,<=20k,25 to 33,48 to 63 years,2
28.0,0,240.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,48 to 63 years,2
0.0,0,0.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
20.0,0,120.0,3.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
243.0,0,120.0,6.0,0,0,blue-collar,1,0,<=20k,25 to 33,33 to 48 years,2
2220.0,0,120.0,3.0,0,0,housemaid,1,0,<=20k,25 to 33,33 to 48 years,2
68.0,1,240.0,3.0,0,0,admin.,1,0,20k-60k,25 to 33,33 to 48 years,2
3444.5,0,0.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
753.0,0,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
84.0,0,180.0,3.0,0,0,services,1,0,60k-80k,25 to 33,33 to 48 years,2
12.0,0,300.0,6.0,0,0,management,1,0,80k-100k,25 to 33,48 to 63 years,3
1940.0,0,0.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
171.0,0,60.0,3.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
930.0,0,60.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,3
0.0,0,420.0,3.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
27.0,0,120.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
376.0,0,120.0,3.0,0,0,technician,1,0,20k-60k,25 to 33,48 to 63 years,2
725.0,0,0.0,4.0,0,0,admin.,1,0,20k-60k,25 to 33,18 to 33 years,3
3444.5,0,240.0,5.0,0,0,technician,0,0,20k-60k,25 to 33,33 to 48 years,2
3444.5,0,60.0,2.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
253.0,0,180.0,6.0,0,0,management,1,0,80k-100k,25 to 33,48 to 63 years,3
80.0,0,120.0,3.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,2
148.0,0,0.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,3
113.0,1,0.0,6.0,0,0,management,0,0,80k-100k,25 to 33,33 to 48 years,2
-1545.0,0,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,2
510.0,0,0.0,6.0,0,0,admin.,1,0,20k-60k,25 to 33,33 to 48 years,2
4.0,0,0.0,3.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
-1.0,0,657.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,3
3444.5,0,180.0,5.0,0,0,technician,1,0,20k-60k,25 to 33,48 to 63 years,2
137.0,0,0.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
298.0,0,180.0,5.0,0,0,entrepreneur,1,0,100k+,25 to 33,33 to 48 years,3
682.0,0,420.0,3.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
206.0,0,60.0,5.0,0,0,housemaid,1,0,<=20k,25 to 33,33 to 48 years,3
276.0,0,60.0,5.0,0,0,management,1,0,80k-100k,25 to 33,48 to 63 years,3
238.0,0,657.0,5.0,0,0,housemaid,1,0,<=20k,25 to 33,48 to 63 years,1
356.0,0,540.0,6.0,0,0,admin.,0,0,20k-60k,25 to 33,48 to 63 years,2
190.0,0,240.0,3.0,0,0,admin.,1,0,20k-60k,25 to 33,48 to 63 years,2
0.0,0,180.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
2.0,0,120.0,3.0,0,0,self-employed,1,0,20k-60k,25 to 33,33 to 48 years,2
430.0,0,120.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
4.0,0,120.0,3.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
-315.0,1,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
1707.0,0,60.0,6.0,0,0,blue-collar,1,0,<=20k,25 to 33,33 to 48 years,3
-102.0,1,120.0,6.0,0,0,blue-collar,1,0,<=20k,25 to 33,48 to 63 years,2
627.0,0,60.0,5.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
0.0,1,60.0,3.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,2
518.0,0,420.0,5.0,0,0,self-employed,1,0,20k-60k,25 to 33,18 to 33 years,3
0.0,0,0.0,3.0,0,0,unemployed,1,0,<=20k,25 to 33,33 to 48 years,2
534.0,0,60.0,6.0,0,0,blue-collar,1,0,<=20k,25 to 33,33 to 48 years,2
1194.0,0,0.0,6.0,0,0,entrepreneur,1,0,100k+,25 to 33,33 to 48 years,3
0.0,0,60.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
1539.0,0,120.0,6.0,0,0,self-employed,1,0,20k-60k,25 to 33,48 to 63 years,2
3444.5,1,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,2
849.0,0,60.0,4.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,3
2637.0,0,540.0,6.0,0,1,management,1,0,80k-100k,25 to 33,18 to 33 years,3
21.0,0,300.0,6.0,0,0,management,0,0,80k-100k,25 to 33,48 to 63 years,3
1138.0,0,60.0,4.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
201.0,0,60.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
715.0,0,120.0,6.0,0,0,admin.,1,0,20k-60k,25 to 33,48 to 63 years,2
65.0,0,60.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
3444.5,0,60.0,6.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
844.0,0,0.0,6.0,0,0,admin.,1,0,20k-60k,25 to 33,33 to 48 years,2
2629.0,0,60.0,4.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
0.0,0,180.0,6.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
-11.0,1,60.0,6.0,0,0,services,1,0,60k-80k,25 to 33,33 to 48 years,2
-278.0,0,60.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,2
0.0,1,60.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,3
136.0,0,180.0,6.0,0,0,retired,1,0,20k-60k,25 to 33,48 to 63 years,3
549.0,0,0.0,6.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
1585.0,0,60.0,5.0,0,0,management,0,0,80k-100k,25 to 33,48 to 63 years,3
0.0,0,60.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
2676.0,0,180.0,4.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
1134.0,0,60.0,4.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
1510.0,1,60.0,6.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
